57 313 
21 42 1350.891419
21 43 2249.904017
21 47 1939.300348
21 49 2096.737893
21 57 655.275637
22 26 507.786754
22 27 267.059706
22 31 460.276005
22 32 305.774771
22 38 209.508982
22 39 682.124337
22 40 1748.054507
22 49 2003.373811
22 50 192.465575
22 54 576.066085
23 26 659.080047
23 30 581.137907
23 37 870.587833
23 38 716.356945
23 41 1269.764902
23 44 839.690973
24 28 787.013399
24 32 1151.416984
24 37 1314.456573
24 40 2081.820980
24 43 2986.686502
24 46 2189.097288
24 48 2998.299212
24 53 959.181703
25 27 576.975878
25 36 1137.940491
25 39 1047.129998
25 41 735.407621
25 43 2031.887437
25 44 934.772085
25 48 2026.823394
26 39 1189.775771
26 55 256.113306
27 28 839.082468
27 33 579.206656
27 37 706.696131
27 41 971.826559
27 42 272.539235
27 49 2011.250863
27 54 748.135351
27 57 893.800349
28 29 1753.904494
28 34 383.828972
28 36 1262.436121
28 41 1034.229541
28 43 2210.927157
28 53 799.439642
29 32 2051.903541
29 37 1586.533359
29 40 435.532572
29 43 1110.012599
29 44 2662.425813
29 47 468.609469
29 50 1936.889123
29 51 1689.689609
29 53 2299.262965
29 57 1430.550814
30 33 724.697357
30 35 750.019254
30 39 667.868321
30 41 1048.658788
30 45 259.506123
30 46 1648.177965
30 50 259.068760
30 51 468.499788
30 56 553.734091
31 37 666.871092
31 39 1018.784331
31 44 777.357785
31 46 1511.980601
31 50 404.380877
32 36 907.897806
32 55 723.247966
33 34 859.058473
33 41 400.104259
33 44 1230.239761
33 45 579.243100
33 50 498.310353
33 53 631.752627
34 45 298.718651
34 47 2353.867949
34 52 740.867189
34 53 502.237174
35 38 900.585209
35 41 1435.531280
35 49 2354.512478
35 50 820.829031
35 55 652.786877
36 51 1227.341376
37 39 1262.346398
37 54 195.744421
37 57 322.885153
38 39 871.767825
38 48 2084.346480
38 53 352.079342
38 55 537.758638
38 57 541.928008
39 46 2242.879366
40 44 2252.708535
40 48 1475.777297
40 51 1294.018666
40 52 2132.765839
41 56 1486.748955
41 57 647.468070
42 53 222.588394
43 45 2160.247560
43 48 213.232151
44 48 2925.147981
44 49 2635.912029
44 56 302.097273
45 49 1869.402433
45 52 1031.670179
45 57 467.432772
46 49 684.943394
46 53 1705.592473
46 54 1038.843666
47 53 2461.060637
48 52 3120.419191
48 57 1801.162019
49 53 2062.681173
50 52 1101.954951
51 53 677.392089
51 55 188.480079
51 57 267.251381
52 55 1165.782585
52 57 1320.438320
55 56 1204.647555
56 57 1274.804114
