57 837 
15 18 495.000000
15 21 973.000000
15 22 467.000000
15 23 834.000000
15 25 271.000000
15 35 1021.000000
15 38 253.000000
15 39 1107.000000
15 43 1835.000000
15 47 1848.000000
15 49 1529.000000
15 51 347.000000
15 53 578.000000
15 54 269.000000
15 55 463.000000
15 57 408.000000
16 17 451.000000
16 19 492.000000
16 21 1308.000000
16 22 283.000000
16 23 941.000000
16 24 1025.000000
16 28 867.000000
16 30 366.000000
16 32 384.000000
16 33 705.000000
16 34 548.000000
16 35 1107.000000
16 36 678.000000
16 37 767.000000
16 38 409.000000
16 41 1098.000000
16 42 292.000000
16 43 2453.000000
16 44 678.000000
16 45 521.000000
16 46 1718.000000
16 47 2480.000000
16 48 2377.000000
16 49 2089.000000
16 50 443.000000
16 51 742.000000
16 52 1176.000000
16 53 57.000000
16 54 817.000000
16 56 522.000000
17 18 284.000000
17 19 723.000000
17 22 168.000000
17 23 490.000000
17 25 298.000000
17 28 416.000000
17 30 125.000000
17 31 277.000000
17 33 704.000000
17 36 909.000000
17 37 640.000000
17 38 285.000000
17 40 1665.000000
17 42 523.000000
17 48 2322.000000
17 49 2034.000000
17 51 391.000000
17 52 884.000000
17 53 394.000000
17 55 572.000000
17 56 736.000000
18 21 1141.000000
18 22 116.000000
18 23 774.000000
18 24 921.000000
18 26 587.000000
18 27 130.000000
18 29 2212.000000
18 33 587.000000
18 39 612.000000
18 43 2330.000000
18 47 2343.000000
18 49 1971.000000
18 50 276.000000
18 52 1072.000000
18 53 110.000000
18 54 650.000000
18 55 756.000000
19 21 1580.000000
19 22 555.000000
19 23 1154.000000
19 24 873.000000
19 26 1058.000000
19 27 539.000000
19 28 1139.000000
19 31 1000.000000
19 32 765.000000
19 33 1086.000000
19 35 1261.000000
19 36 186.000000
19 38 749.000000
19 44 381.000000
19 46 2088.000000
19 48 2758.000000
19 52 1073.000000
19 54 1121.000000
19 55 1195.000000
19 56 118.000000
20 21 1839.000000
20 25 1425.000000
20 28 1680.000000
20 30 1772.000000
20 31 1735.000000
20 34 1842.000000
20 41 739.000000
20 42 1948.000000
20 50 1500.000000
20 51 1451.000000
20 52 2536.000000
20 56 2178.000000
20 57 1256.000000
21 23 429.000000
21 24 923.000000
21 27 1271.000000
21 28 441.000000
21 30 982.000000
21 32 1185.000000
21 34 802.000000
21 38 974.000000
21 41 1207.000000
21 43 2302.000000
21 45 800.000000
21 46 1495.000000
21 47 1951.000000
21 48 2374.000000
21 50 901.000000
21 51 664.000000
21 52 1004.000000
21 54 738.000000
22 24 826.000000
22 27 246.000000
22 29 2123.000000
22 30 114.000000
22 32 275.000000
22 35 845.000000
22 36 741.000000
22 37 602.000000
22 38 214.000000
22 39 660.000000
22 42 355.000000
22 43 2302.000000
22 46 1553.000000
22 49 1980.000000
22 50 192.000000
22 51 459.000000
22 52 977.000000
22 55 640.000000
22 56 568.000000
23 24 596.000000
23 28 260.000000
23 29 1830.000000
23 33 1051.000000
23 35 187.000000
23 37 868.000000
23 40 1440.000000
23 41 1258.000000
23 42 984.000000
23 43 2471.000000
23 44 801.000000
23 45 502.000000
23 46 1664.000000
23 47 2174.000000
23 48 2543.000000
23 49 2262.000000
23 50 603.000000
23 52 679.000000
23 54 727.000000
23 55 550.000000
23 57 733.000000
24 25 1001.000000
24 29 2426.000000
24 32 1101.000000
24 36 982.000000
24 37 1343.000000
24 38 1018.000000
24 39 890.000000
24 40 2036.000000
24 42 897.000000
24 43 3010.000000
24 45 873.000000
24 47 2770.000000
24 48 3025.000000
24 49 2737.000000
24 50 945.000000
24 52 200.000000
24 53 968.000000
24 54 1206.000000
24 55 1113.000000
24 57 1216.000000
25 26 149.000000
25 27 606.000000
25 32 484.000000
25 33 524.000000
25 37 353.000000
25 38 243.000000
25 40 1384.000000
25 41 743.000000
25 44 960.000000
25 45 128.000000
25 47 2019.000000
25 48 2035.000000
25 49 1747.000000
25 53 586.000000
25 54 212.000000
25 57 351.000000
26 27 717.000000
26 29 1625.000000
26 30 541.000000
26 31 459.000000
26 33 459.000000
26 34 577.000000
26 36 1244.000000
26 38 352.000000
26 39 1163.000000
26 40 1235.000000
26 41 594.000000
26 44 1109.000000
26 46 1108.000000
26 48 1886.000000
26 49 1598.000000
26 50 311.000000
26 55 257.000000
26 56 1071.000000
26 57 202.000000
27 30 348.000000
27 33 651.000000
27 36 725.000000
27 37 713.000000
27 38 372.000000
27 40 1952.000000
27 41 1044.000000
27 43 2399.000000
27 44 725.000000
27 45 484.000000
27 47 2426.000000
27 50 406.000000
27 51 705.000000
27 53 104.000000
27 55 886.000000
27 57 919.000000
28 30 541.000000
28 31 139.000000
28 32 744.000000
28 33 829.000000
28 34 361.000000
28 37 608.000000
28 38 533.000000
28 39 1186.000000
28 41 998.000000
28 42 939.000000
28 43 2271.000000
28 44 920.000000
28 49 2002.000000
28 50 460.000000
28 55 290.000000
28 56 1051.000000
29 31 1865.000000
29 34 2087.000000
29 35 1904.000000
29 37 1682.000000
29 38 1977.000000
29 39 2783.000000
29 42 2478.000000
29 45 1885.000000
29 46 731.000000
29 47 405.000000
29 48 1170.000000
29 49 1246.000000
29 52 2509.000000
29 53 2322.000000
29 55 1483.000000
29 57 1423.000000
30 31 402.000000
30 33 710.000000
30 34 182.000000
30 37 707.000000
30 39 704.000000
30 42 399.000000
30 43 2407.000000
30 44 568.000000
30 45 264.000000
30 48 2382.000000
30 49 2094.000000
30 50 279.000000
30 51 485.000000
30 52 863.000000
30 54 604.000000
30 57 733.000000
31 33 838.000000
31 34 222.000000
31 37 663.000000
31 41 1053.000000
31 42 800.000000
31 44 781.000000
31 46 1547.000000
31 48 2345.000000
31 50 390.000000
31 51 284.000000
31 53 671.000000
31 54 522.000000
31 55 429.000000
31 56 912.000000
32 35 1029.000000
32 36 951.000000
32 37 491.000000
32 39 870.000000
32 40 1797.000000
32 41 723.000000
32 44 905.000000
32 46 1442.000000
32 48 2002.000000
32 49 1714.000000
32 53 330.000000
32 54 625.000000
32 55 787.000000
32 57 764.000000
33 34 849.000000
33 35 1238.000000
33 42 886.000000
33 43 1748.000000
33 46 1238.000000
33 50 496.000000
33 52 1573.000000
33 55 716.000000
33 56 1116.000000
34 35 559.000000
34 36 917.000000
34 39 825.000000
34 40 1697.000000
34 41 1127.000000
34 42 581.000000
34 43 2444.000000
34 47 2404.000000
34 50 372.000000
34 51 447.000000
34 52 724.000000
34 53 491.000000
34 54 640.000000
34 55 628.000000
34 56 690.000000
35 40 1514.000000
35 41 1445.000000
35 44 908.000000
35 45 689.000000
35 47 2266.000000
35 50 790.000000
35 51 676.000000
35 52 646.000000
35 54 914.000000
35 55 689.000000
36 37 1323.000000
36 38 935.000000
36 41 1665.000000
36 42 386.000000
36 44 490.000000
36 49 2656.000000
36 51 1200.000000
36 53 621.000000
36 55 1381.000000
36 56 227.000000
37 38 388.000000
37 39 1242.000000
37 42 937.000000
37 51 379.000000
37 52 1464.000000
37 53 713.000000
37 54 167.000000
37 55 395.000000
37 57 306.000000
38 44 844.000000
38 47 2101.000000
38 48 2070.000000
38 49 1782.000000
38 50 73.000000
38 51 383.000000
38 54 415.000000
38 55 564.000000
38 57 554.000000
39 41 1584.000000
39 42 305.000000
39 44 398.000000
39 48 2863.000000
39 49 2575.000000
39 54 1226.000000
39 55 1300.000000
39 56 135.000000
39 57 1365.000000
40 42 2088.000000
40 44 2241.000000
40 45 1495.000000
40 47 795.000000
40 48 1449.000000
40 49 1368.000000
40 51 1274.000000
40 52 2119.000000
40 57 1033.000000
41 43 1425.000000
41 45 827.000000
41 46 845.000000
41 47 1607.000000
41 50 785.000000
41 51 769.000000
41 55 765.000000
41 57 582.000000
42 43 2634.000000
42 45 593.000000
42 48 2558.000000
42 50 547.000000
42 51 814.000000
42 56 230.000000
42 57 1060.000000
43 50 2128.000000
43 51 2042.000000
43 52 3127.000000
43 56 2864.000000
43 57 1816.000000
44 46 2183.000000
44 49 2610.000000
44 50 822.000000
44 51 1006.000000
44 52 692.000000
44 53 621.000000
44 55 1187.000000
44 57 1254.000000
45 47 2147.000000
45 51 221.000000
45 54 340.000000
46 47 762.000000
46 48 879.000000
46 50 1379.000000
46 51 1263.000000
46 52 2343.000000
46 54 1045.000000
46 55 1198.000000
46 57 1015.000000
47 51 1957.000000
47 52 2853.000000
48 51 2061.000000
48 53 2323.000000
48 55 2049.000000
48 56 2788.000000
49 50 1822.000000
49 52 2858.000000
49 53 2035.000000
49 56 2500.000000
50 52 1096.000000
50 53 386.000000
50 54 374.000000
50 55 503.000000
51 53 685.000000
51 55 181.000000
52 55 1229.000000
53 54 760.000000
53 56 465.000000
53 57 899.000000
55 57 183.000000
