57 485 
39 43 2942.880233
39 49 2590.550080
39 52 1075.642425
39 53 538.811692
39 54 1257.884238
40 42 2128.543828
40 50 1561.447653
40 51 1294.018666
40 54 1184.097376
41 42 1239.584229
41 49 1051.726002
41 56 1486.748955
42 47 2677.760103
42 55 1034.622322
43 50 2143.740710
43 51 2028.522874
43 54 1816.873492
43 55 1933.246407
44 55 1142.842864
45 46 1394.854425
45 47 2109.581857
45 49 1869.402433
45 54 359.878305
46 54 1038.843666
46 56 2158.667228
47 48 906.884301
47 57 1657.216119
48 51 2037.126629
49 54 1550.211979
50 54 384.210219
51 56 1022.180738
53 54 750.656955
54 55 244.406243
