57 1000 
4 26 713.000000
4 27 735.000000
4 28 393.000000
4 29 2077.000000
4 30 387.000000
4 31 254.000000
4 32 748.000000
4 34 205.000000
4 37 917.000000
4 38 650.000000
4 41 1307.000000
4 44 554.000000
4 45 490.000000
4 47 2421.000000
4 48 2599.000000
4 49 2311.000000
4 51 538.000000
4 52 547.000000
4 53 696.000000
4 54 776.000000
4 55 683.000000
4 56 789.000000
4 57 786.000000
5 7 1378.000000
5 9 843.000000
5 10 1136.000000
5 11 1192.000000
5 12 1172.000000
5 13 1172.000000
5 14 681.000000
5 16 1136.000000
5 17 1135.000000
5 20 631.000000
5 21 1414.000000
5 23 1452.000000
5 26 788.000000
5 28 1192.000000
5 29 1684.000000
5 30 1141.000000
5 35 1639.000000
5 36 1703.000000
5 38 854.000000
5 39 1622.000000
5 42 1317.000000
5 44 1657.000000
5 45 980.000000
5 46 953.000000
5 47 1646.000000
5 48 1241.000000
5 49 953.000000
5 50 927.000000
5 52 2004.000000
5 53 1082.000000
5 54 751.000000
5 56 1547.000000
5 57 789.000000
6 8 1949.000000
6 10 879.000000
6 11 633.000000
6 12 773.000000
6 14 1995.000000
6 15 1321.000000
6 16 699.000000
6 20 2456.000000
6 21 1908.000000
6 23 1479.000000
6 24 1198.000000
6 25 1312.000000
6 26 1440.000000
6 28 1494.000000
6 31 1355.000000
6 39 308.000000
6 42 602.000000
6 44 706.000000
6 46 2407.000000
6 47 3169.000000
6 48 3066.000000
6 51 1405.000000
6 52 1398.000000
6 53 743.000000
6 54 1503.000000
6 57 1642.000000
7 8 1502.000000
7 9 535.000000
7 10 432.000000
7 11 186.000000
7 14 1548.000000
7 15 874.000000
7 17 667.000000
7 19 284.000000
7 21 1524.000000
7 23 1128.000000
7 25 865.000000
7 26 993.000000
7 27 336.000000
7 29 2618.000000
7 30 543.000000
7 31 944.000000
7 32 626.000000
7 33 947.000000
7 34 725.000000
7 35 1284.000000
7 36 445.000000
7 37 1009.000000
7 38 648.000000
7 39 366.000000
7 43 2695.000000
7 44 624.000000
7 48 2619.000000
7 50 682.000000
7 51 958.000000
7 53 296.000000
7 54 1056.000000
7 56 361.000000
7 57 1195.000000
8 9 967.000000
8 10 1204.000000
8 11 1316.000000
8 15 628.000000
8 17 1107.000000
8 18 1123.000000
8 19 1630.000000
8 20 712.000000
8 21 1127.000000
8 22 1095.000000
8 24 1803.000000
8 25 809.000000
8 27 1206.000000
8 29 1189.000000
8 30 1200.000000
8 32 984.000000
8 33 800.000000
8 35 1388.000000
8 36 1816.000000
8 37 493.000000
8 39 1735.000000
8 40 920.000000
8 41 444.000000
8 43 1207.000000
8 45 937.000000
8 48 1279.000000
8 49 1034.000000
8 50 921.000000
8 52 1920.000000
8 53 1206.000000
8 56 1660.000000
8 57 609.000000
9 10 293.000000
9 13 937.000000
9 14 1013.000000
9 16 293.000000
9 17 292.000000
9 19 674.000000
9 20 1474.000000
9 22 184.000000
9 23 751.000000
9 27 239.000000
9 29 2129.000000
9 30 298.000000
9 32 91.000000
9 33 412.000000
9 34 452.000000
9 35 938.000000
9 38 155.000000
9 39 779.000000
9 40 1739.000000
9 41 805.000000
9 42 474.000000
9 45 294.000000
9 46 1425.000000
9 47 2187.000000
9 48 2084.000000
9 50 193.000000
9 51 515.000000
9 53 239.000000
9 54 567.000000
9 55 696.000000
9 56 704.000000
10 11 246.000000
10 13 983.000000
10 15 576.000000
10 17 236.000000
10 19 488.000000
10 21 1093.000000
10 23 696.000000
10 24 770.000000
10 25 468.000000
10 26 612.000000
10 27 281.000000
10 28 652.000000
10 30 111.000000
10 31 513.000000
10 32 384.000000
10 33 705.000000
10 34 293.000000
10 38 323.000000
10 39 593.000000
10 42 288.000000
10 43 2411.000000
10 44 521.000000
10 45 340.000000
10 48 2377.000000
10 49 2089.000000
10 50 301.000000
10 51 561.000000
10 52 921.000000
10 54 675.000000
10 56 501.000000
11 12 140.000000
11 15 688.000000
11 16 167.000000
11 17 481.000000
11 21 1338.000000
11 23 942.000000
11 27 214.000000
11 29 2432.000000
11 32 440.000000
11 33 761.000000
11 34 539.000000
11 35 1098.000000
11 36 511.000000
11 38 462.000000
11 39 430.000000
11 40 2042.000000
11 41 1154.000000
11 42 125.000000
11 43 2509.000000
11 45 551.000000
11 48 2433.000000
11 49 2145.000000
11 50 496.000000
11 52 1162.000000
11 53 110.000000
11 55 953.000000
12 14 1277.000000
12 15 640.000000
12 16 185.000000
12 18 154.000000
12 19 382.000000
12 20 1803.000000
12 21 1198.000000
12 22 173.000000
12 23 802.000000
12 24 859.000000
12 25 539.000000
12 26 676.000000
12 27 232.000000
12 28 757.000000
12 30 217.000000
12 31 618.000000
12 34 399.000000
12 35 958.000000
12 39 487.000000
12 41 1132.000000
12 42 182.000000
12 43 2475.000000
12 45 411.000000
12 46 1726.000000
12 47 2488.000000
12 48 2413.000000
12 51 632.000000
12 52 1027.000000
12 54 739.000000
12 55 813.000000
12 56 395.000000
13 17 749.000000
13 20 1597.000000
13 21 242.000000
13 22 881.000000
13 25 562.000000
13 27 1127.000000
13 28 333.000000
13 29 1419.000000
13 30 874.000000
13 31 472.000000
13 32 1028.000000
13 33 984.000000
13 34 694.000000
13 37 663.000000
13 38 805.000000
13 39 1519.000000
13 40 1029.000000
13 41 965.000000
13 44 1212.000000
13 46 1253.000000
13 47 1763.000000
13 48 2132.000000
13 49 1885.000000
13 50 744.000000
13 51 422.000000
13 52 1090.000000
13 53 1107.000000
13 55 268.000000
13 56 1384.000000
13 57 383.000000
14 15 674.000000
14 16 1306.000000
14 18 1169.000000
14 19 1659.000000
14 20 813.000000
14 21 1026.000000
14 23 1195.000000
14 25 750.000000
14 26 601.000000
14 27 1252.000000
14 28 981.000000
14 29 1157.000000
14 30 1142.000000
14 32 1030.000000
14 34 1178.000000
14 35 1287.000000
14 36 1845.000000
14 37 539.000000
14 38 927.000000
14 39 1764.000000
14 40 819.000000
14 41 522.000000
14 42 1459.000000
14 44 1710.000000
14 45 878.000000
14 47 1269.000000
14 48 1380.000000
14 49 1101.000000
14 50 912.000000
14 51 756.000000
14 53 1252.000000
14 54 538.000000
15 16 632.000000
15 17 505.000000
15 18 495.000000
15 19 1002.000000
15 20 1207.000000
15 21 973.000000
15 26 206.000000
15 28 576.000000
15 31 621.000000
15 32 356.000000
15 33 253.000000
15 34 635.000000
15 35 1021.000000
15 36 1188.000000
15 37 135.000000
15 38 253.000000
15 39 1107.000000
15 41 492.000000
15 42 802.000000
15 43 1835.000000
15 44 1097.000000
15 45 335.000000
15 47 1848.000000
15 48 1817.000000
15 49 1529.000000
15 51 347.000000
15 52 1359.000000
15 53 578.000000
15 54 269.000000
15 55 463.000000
15 56 1032.000000
16 17 451.000000
16 19 492.000000
16 21 1308.000000
16 27 84.000000
16 28 867.000000
16 29 2379.000000
16 31 728.000000
16 33 705.000000
16 34 548.000000
16 35 1107.000000
16 37 767.000000
16 40 1989.000000
16 41 1098.000000
16 42 292.000000
16 44 678.000000
16 45 521.000000
16 46 1718.000000
16 49 2089.000000
16 51 742.000000
16 52 1176.000000
16 55 923.000000
16 56 522.000000
16 57 956.000000
17 18 284.000000
17 20 1712.000000
17 23 490.000000
17 24 733.000000
17 25 298.000000
17 26 447.000000
17 27 414.000000
17 28 416.000000
17 29 2055.000000
17 31 277.000000
17 33 704.000000
17 36 909.000000
17 37 640.000000
17 38 285.000000
17 39 828.000000
17 40 1665.000000
17 41 997.000000
17 42 523.000000
17 44 693.000000
17 45 170.000000
17 46 1555.000000
17 47 2317.000000
17 48 2322.000000
17 49 2034.000000
17 50 212.000000
17 53 394.000000
17 55 572.000000
18 19 507.000000
18 20 1649.000000
18 22 116.000000
18 23 774.000000
18 24 921.000000
18 25 476.000000
18 26 587.000000
18 27 130.000000
18 28 700.000000
18 29 2212.000000
18 30 218.000000
18 32 266.000000
18 33 587.000000
18 35 959.000000
18 38 242.000000
18 39 612.000000
18 40 1822.000000
18 43 2330.000000
18 44 647.000000
18 47 2343.000000
18 49 1971.000000
18 50 276.000000
18 51 575.000000
18 52 1072.000000
18 55 756.000000
18 56 537.000000
19 20 2148.000000
19 21 1580.000000
19 22 555.000000
19 24 873.000000
19 27 539.000000
19 28 1139.000000
19 29 2678.000000
19 30 599.000000
19 33 1086.000000
19 35 1261.000000
19 36 186.000000
19 37 1137.000000
19 38 749.000000
19 39 105.000000
19 41 1479.000000
19 42 200.000000
19 43 2834.000000
19 44 381.000000
19 45 793.000000
19 49 2470.000000
19 51 1014.000000
19 53 435.000000
19 54 1121.000000
19 56 118.000000
19 57 1260.000000
20 22 1658.000000
20 23 1940.000000
20 24 2415.000000
20 25 1425.000000
20 26 1276.000000
20 30 1772.000000
20 31 1735.000000
20 32 1392.000000
20 35 2100.000000
20 36 2334.000000
20 38 1460.000000
20 41 739.000000
20 42 1948.000000
20 43 686.000000
20 45 1542.000000
20 46 498.000000
20 48 610.000000
20 49 322.000000
20 50 1500.000000
20 52 2536.000000
20 53 1713.000000
20 54 1239.000000
20 55 1439.000000
20 57 1256.000000
21 22 1025.000000
21 25 804.000000
21 26 767.000000
21 27 1271.000000
21 28 441.000000
21 29 1546.000000
21 32 1185.000000
21 34 802.000000
21 36 1692.000000
21 39 1600.000000
21 42 1380.000000
21 43 2302.000000
21 44 1230.000000
21 47 1951.000000
21 48 2374.000000
21 49 2127.000000
21 53 1251.000000
21 55 510.000000
21 56 1465.000000
22 25 366.000000
22 27 246.000000
22 28 584.000000
22 29 2123.000000
22 30 114.000000
22 31 445.000000
22 32 275.000000
22 33 596.000000
22 34 296.000000
22 35 845.000000
22 36 741.000000
22 37 602.000000
22 39 660.000000
22 40 1733.000000
22 42 355.000000
22 43 2302.000000
22 46 1553.000000
22 47 2315.000000
22 50 192.000000
22 51 459.000000
22 52 977.000000
22 53 226.000000
22 57 705.000000
23 24 596.000000
23 26 664.000000
23 27 904.000000
23 28 260.000000
23 31 213.000000
23 35 187.000000
23 36 1263.000000
23 37 868.000000
23 38 676.000000
23 39 1171.000000
23 40 1440.000000
23 42 984.000000
23 43 2471.000000
23 44 801.000000
23 45 502.000000
23 46 1664.000000
23 49 2262.000000
23 50 603.000000
23 51 489.000000
23 52 679.000000
23 53 884.000000
23 57 733.000000
24 25 1001.000000
24 28 823.000000
24 29 2426.000000
24 30 712.000000
24 31 684.000000
24 32 1101.000000
24 33 1422.000000
24 35 565.000000
24 36 982.000000
24 37 1343.000000
24 38 1018.000000
24 39 890.000000
24 40 2036.000000
24 41 1700.000000
24 43 3010.000000
24 44 492.000000
24 45 873.000000
24 47 2770.000000
24 48 3025.000000
24 51 968.000000
24 52 200.000000
24 54 1206.000000
24 55 1113.000000
24 56 755.000000
24 57 1216.000000
25 29 1774.000000
25 30 392.000000
25 31 350.000000
25 32 484.000000
25 34 428.000000
25 35 750.000000
25 36 1107.000000
25 37 353.000000
25 38 243.000000
25 39 1026.000000
25 40 1384.000000
25 41 743.000000
25 43 2016.000000
25 50 200.000000
25 51 140.000000
25 52 1151.000000
25 53 586.000000
25 54 212.000000
25 55 321.000000
25 56 934.000000
25 57 351.000000
26 27 717.000000
26 29 1625.000000
26 30 541.000000
26 31 459.000000
26 36 1244.000000
26 37 204.000000
26 38 352.000000
26 41 594.000000
26 42 858.000000
26 43 1867.000000
26 45 277.000000
26 46 1108.000000
26 50 311.000000
26 52 1260.000000
26 53 697.000000
26 54 63.000000
26 55 257.000000
27 32 330.000000
27 37 713.000000
27 40 1952.000000
27 43 2399.000000
27 44 725.000000
27 45 484.000000
27 46 1664.000000
27 49 2035.000000
27 50 406.000000
27 52 1202.000000
27 53 104.000000
27 54 780.000000
27 55 886.000000
28 30 541.000000
28 31 139.000000
28 32 744.000000
28 34 361.000000
28 35 447.000000
28 39 1186.000000
28 41 998.000000
28 42 939.000000
28 43 2271.000000
28 44 920.000000
28 45 359.000000
28 46 1488.000000
28 47 2066.000000
28 48 2290.000000
28 50 460.000000
28 51 229.000000
28 52 939.000000
28 55 290.000000
28 56 1051.000000
28 57 473.000000
29 31 1865.000000
29 32 2173.000000
29 33 1969.000000
29 35 1904.000000
29 37 1682.000000
29 38 1977.000000
29 41 1576.000000
29 42 2478.000000
29 44 2631.000000
29 46 731.000000
29 47 405.000000
29 48 1170.000000
29 50 1936.000000
29 56 2691.000000
29 57 1423.000000
30 31 402.000000
30 32 389.000000
30 35 741.000000
30 37 707.000000
30 38 328.000000
30 39 704.000000
30 40 1759.000000
30 41 1064.000000
30 43 2407.000000
30 45 264.000000
30 46 1649.000000
30 47 2411.000000
30 48 2382.000000
30 49 2094.000000
30 50 279.000000
30 54 604.000000
30 55 666.000000
30 56 612.000000
31 32 629.000000
31 33 838.000000
31 34 222.000000
31 35 400.000000
31 36 1139.000000
31 38 463.000000
31 39 1047.000000
31 41 1053.000000
31 42 800.000000
31 43 2326.000000
31 44 781.000000
31 45 289.000000
31 46 1547.000000
31 48 2345.000000
31 49 2057.000000
31 51 284.000000
31 55 429.000000
31 57 532.000000
32 34 543.000000
32 35 1029.000000
32 36 951.000000
32 37 491.000000
32 41 723.000000
32 43 2078.000000
32 44 905.000000
32 45 385.000000
32 48 2002.000000
32 53 330.000000
32 55 787.000000
32 56 795.000000
32 57 764.000000
33 34 849.000000
33 35 1238.000000
33 38 423.000000
33 39 1191.000000
33 40 1665.000000
33 42 886.000000
33 44 1226.000000
33 45 549.000000
33 46 1238.000000
33 47 2000.000000
33 48 1672.000000
33 49 1384.000000
33 50 496.000000
33 51 600.000000
33 52 1573.000000
33 55 716.000000
33 56 1116.000000
34 36 917.000000
34 37 770.000000
34 38 445.000000
34 45 300.000000
34 46 1685.000000
34 48 2452.000000
34 49 2164.000000
34 51 447.000000
34 54 640.000000
34 55 628.000000
34 56 690.000000
34 57 695.000000
35 36 1370.000000
35 37 1055.000000
35 38 863.000000
35 39 1278.000000
35 40 1514.000000
35 41 1445.000000
35 43 2563.000000
35 44 908.000000
35 45 689.000000
35 46 1756.000000
35 47 2266.000000
35 48 2635.000000
35 50 790.000000
35 51 676.000000
35 52 646.000000
35 53 1050.000000
35 54 914.000000
35 55 689.000000
35 56 1143.000000
35 57 872.000000
36 37 1323.000000
36 38 935.000000
36 39 92.000000
36 41 1665.000000
36 42 386.000000
36 44 490.000000
36 50 933.000000
36 51 1200.000000
36 53 621.000000
36 54 1307.000000
36 56 227.000000
36 57 1446.000000
37 43 1700.000000
37 44 1232.000000
37 45 470.000000
37 47 1713.000000
37 48 1682.000000
37 50 428.000000
37 51 379.000000
37 52 1464.000000
37 53 713.000000
37 56 1167.000000
37 57 306.000000
38 39 854.000000
38 40 1587.000000
38 42 549.000000
38 45 174.000000
38 46 1339.000000
38 47 2101.000000
38 48 2070.000000
38 49 1782.000000
38 51 383.000000
38 53 352.000000
38 55 564.000000
38 56 779.000000
38 57 554.000000
39 41 1584.000000
39 43 2939.000000
39 44 398.000000
39 46 2193.000000
39 47 2955.000000
39 51 1119.000000
39 52 1090.000000
39 55 1300.000000
39 57 1365.000000
40 41 1341.000000
40 44 2241.000000
40 45 1495.000000
40 46 685.000000
40 47 795.000000
40 48 1449.000000
40 50 1546.000000
40 52 2119.000000
40 53 1932.000000
40 55 1093.000000
40 56 2301.000000
40 57 1033.000000
41 45 827.000000
41 46 845.000000
41 50 785.000000
41 52 1851.000000
41 54 557.000000
41 57 582.000000
42 44 451.000000
42 45 593.000000
42 49 2270.000000
42 50 547.000000
42 51 814.000000
42 52 1097.000000
42 54 921.000000
42 55 995.000000
42 56 230.000000
43 46 807.000000
43 48 176.000000
43 49 364.000000
43 50 2128.000000
43 51 2042.000000
43 53 2399.000000
43 55 1999.000000
43 56 2864.000000
43 57 1816.000000
44 45 832.000000
44 49 2610.000000
44 52 692.000000
44 53 621.000000
44 55 1187.000000
44 57 1254.000000
45 47 2147.000000
45 49 1864.000000
45 50 101.000000
45 51 221.000000
45 53 464.000000
45 55 402.000000
46 47 762.000000
46 48 879.000000
46 50 1379.000000
46 51 1263.000000
46 52 2343.000000
46 53 1664.000000
46 54 1045.000000
46 55 1198.000000
46 56 2118.000000
47 49 922.000000
47 50 2141.000000
47 51 1957.000000
47 52 2853.000000
47 53 2426.000000
47 54 1807.000000
47 55 1776.000000
48 50 2110.000000
48 51 2061.000000
48 54 1849.000000
48 57 1866.000000
49 50 1822.000000
49 51 1773.000000
49 57 1578.000000
50 53 386.000000
50 54 374.000000
50 55 503.000000
50 56 760.000000
50 57 513.000000
51 53 685.000000
51 55 181.000000
51 57 248.000000
52 56 955.000000
52 57 1333.000000
53 54 760.000000
53 55 866.000000
53 56 465.000000
54 55 228.000000
54 57 139.000000
55 56 1208.000000
56 57 1273.000000
