57 485 
7 57 1195.000000
8 13 885.000000
8 14 101.000000
8 15 628.000000
8 18 1123.000000
8 20 712.000000
8 22 1095.000000
8 24 1803.000000
8 26 660.000000
8 28 1064.000000
8 32 984.000000
8 37 493.000000
8 39 1735.000000
8 45 937.000000
8 46 458.000000
8 47 1220.000000
8 51 835.000000
8 52 1920.000000
9 11 349.000000
9 15 339.000000
9 16 293.000000
9 17 292.000000
9 18 175.000000
9 19 674.000000
9 21 1094.000000
9 24 1010.000000
9 26 504.000000
9 29 2129.000000
9 34 452.000000
9 37 474.000000
9 41 805.000000
9 43 2160.000000
9 44 814.000000
9 45 294.000000
9 48 2084.000000
9 52 1161.000000
9 53 239.000000
9 56 704.000000
9 57 706.000000
10 13 983.000000
10 14 1213.000000
10 17 236.000000
10 18 151.000000
10 19 488.000000
10 21 1093.000000
10 28 652.000000
10 34 293.000000
10 36 674.000000
10 37 711.000000
10 41 1068.000000
10 45 340.000000
10 47 2424.000000
10 50 301.000000
10 51 561.000000
10 55 742.000000
10 56 501.000000
11 15 688.000000
11 17 481.000000
11 20 1823.000000
11 22 313.000000
11 28 897.000000
11 37 823.000000
11 39 430.000000
11 42 125.000000
11 49 2145.000000
11 50 496.000000
11 51 772.000000
11 52 1162.000000
11 56 355.000000
12 17 341.000000
12 18 154.000000
12 20 1803.000000
12 25 539.000000
12 29 2296.000000
12 32 420.000000
12 33 741.000000
12 34 399.000000
12 45 411.000000
12 51 632.000000
12 53 128.000000
12 55 813.000000
12 56 395.000000
13 25 562.000000
13 34 694.000000
13 36 1611.000000
13 38 805.000000
13 39 1519.000000
13 48 2132.000000
14 27 1252.000000
14 29 1157.000000
14 33 846.000000
14 37 539.000000
14 38 927.000000
14 39 1764.000000
14 41 522.000000
14 45 878.000000
14 47 1269.000000
14 48 1380.000000
14 51 756.000000
15 20 1207.000000
15 35 1021.000000
15 37 135.000000
15 45 335.000000
15 47 1848.000000
15 52 1359.000000
15 55 463.000000
15 56 1032.000000
15 57 408.000000
16 21 1308.000000
16 23 941.000000
16 25 643.000000
16 29 2379.000000
16 32 384.000000
16 33 705.000000
16 36 678.000000
16 42 292.000000
16 44 678.000000
16 46 1718.000000
16 47 2480.000000
16 52 1176.000000
16 54 817.000000
16 55 923.000000
16 56 522.000000
16 57 956.000000
17 23 490.000000
17 24 733.000000
17 27 414.000000
17 34 160.000000
17 35 677.000000
17 37 640.000000
17 40 1665.000000
17 42 523.000000
17 47 2317.000000
17 53 394.000000
18 22 116.000000
18 30 218.000000
18 31 561.000000
18 32 266.000000
18 33 587.000000
18 35 959.000000
18 36 693.000000
18 39 612.000000
18 42 307.000000
18 46 1581.000000
18 48 2259.000000
18 49 1971.000000
18 51 575.000000
18 52 1072.000000
18 53 110.000000
18 57 789.000000
19 24 873.000000
19 28 1139.000000
19 29 2678.000000
19 31 1000.000000
19 35 1261.000000
19 42 200.000000
19 46 2088.000000
19 51 1014.000000
20 23 1940.000000
20 29 1229.000000
20 36 2334.000000
20 37 1072.000000
20 38 1460.000000
20 39 2253.000000
20 41 739.000000
20 43 686.000000
20 46 498.000000
20 52 2536.000000
20 53 1713.000000
20 55 1439.000000
20 57 1256.000000
21 22 1025.000000
21 31 580.000000
21 37 905.000000
21 38 974.000000
21 39 1600.000000
21 40 1156.000000
21 42 1380.000000
21 50 901.000000
21 55 510.000000
21 57 625.000000
22 28 584.000000
22 36 741.000000
22 38 214.000000
22 40 1733.000000
22 52 977.000000
22 53 226.000000
22 55 640.000000
23 25 563.000000
23 27 904.000000
23 28 260.000000
23 32 842.000000
23 36 1263.000000
23 37 868.000000
23 40 1440.000000
23 41 1258.000000
23 42 984.000000
23 43 2471.000000
23 44 801.000000
23 48 2543.000000
23 52 679.000000
23 53 884.000000
23 57 733.000000
24 31 684.000000
24 32 1101.000000
24 37 1343.000000
24 42 897.000000
24 43 3010.000000
24 46 2231.000000
24 54 1206.000000
24 56 755.000000
25 27 606.000000
25 29 1774.000000
25 39 1026.000000
25 45 128.000000
25 46 1257.000000
25 55 321.000000
25 56 934.000000
25 57 351.000000
26 30 541.000000
26 31 459.000000
26 35 851.000000
26 38 352.000000
26 43 1867.000000
26 46 1108.000000
26 50 311.000000
26 55 257.000000
26 57 202.000000
27 30 348.000000
27 33 651.000000
27 36 725.000000
27 37 713.000000
27 39 644.000000
27 41 1044.000000
27 45 484.000000
27 48 2323.000000
27 49 2035.000000
27 50 406.000000
27 51 705.000000
27 52 1202.000000
27 53 104.000000
28 31 139.000000
28 39 1186.000000
28 40 1336.000000
28 41 998.000000
28 43 2271.000000
28 45 359.000000
28 46 1488.000000
28 47 2066.000000
28 52 939.000000
28 53 810.000000
29 35 1904.000000
29 43 994.000000
29 46 731.000000
29 47 405.000000
29 51 1664.000000
29 52 2509.000000
29 53 2322.000000
29 54 1562.000000
29 56 2691.000000
30 31 402.000000
30 38 328.000000
30 40 1759.000000
30 41 1064.000000
30 43 2407.000000
30 45 264.000000
30 47 2411.000000
30 50 279.000000
30 51 485.000000
30 52 863.000000
31 33 838.000000
31 35 400.000000
31 36 1139.000000
31 37 663.000000
31 38 463.000000
31 39 1047.000000
31 40 1475.000000
31 44 781.000000
31 45 289.000000
31 48 2345.000000
31 49 2057.000000
31 52 801.000000
31 54 522.000000
31 55 429.000000
32 34 543.000000
32 36 951.000000
32 37 491.000000
32 39 870.000000
32 44 905.000000
32 49 1714.000000
32 53 330.000000
32 55 787.000000
33 37 359.000000
33 38 423.000000
33 40 1665.000000
33 44 1226.000000
33 45 549.000000
33 52 1573.000000
33 53 651.000000
34 36 917.000000
34 37 770.000000
34 38 445.000000
34 39 825.000000
34 44 559.000000
34 45 300.000000
34 46 1685.000000
34 47 2404.000000
34 50 372.000000
34 56 690.000000
35 36 1370.000000
35 39 1278.000000
35 41 1445.000000
35 42 1140.000000
35 43 2563.000000
35 47 2266.000000
35 50 790.000000
35 54 914.000000
35 55 689.000000
35 57 872.000000
36 39 92.000000
36 41 1665.000000
36 43 3020.000000
36 44 490.000000
36 48 2944.000000
36 49 2656.000000
36 54 1307.000000
36 55 1381.000000
36 57 1446.000000
37 39 1242.000000
37 54 167.000000
37 56 1167.000000
38 41 745.000000
38 47 2101.000000
38 52 1169.000000
38 53 352.000000
38 54 415.000000
39 42 305.000000
39 43 2939.000000
39 49 2575.000000
39 52 1090.000000
39 53 540.000000
39 54 1226.000000
40 42 2088.000000
40 50 1546.000000
40 51 1274.000000
40 54 1172.000000
41 42 1279.000000
41 49 1061.000000
41 56 1509.000000
42 47 2650.000000
42 55 995.000000
43 50 2128.000000
43 51 2042.000000
43 54 1804.000000
43 55 1999.000000
44 55 1187.000000
45 46 1385.000000
45 47 2147.000000
45 49 1864.000000
45 54 340.000000
46 54 1045.000000
46 56 2118.000000
47 48 845.000000
47 57 1721.000000
48 51 2061.000000
49 54 1561.000000
50 54 374.000000
51 56 1027.000000
53 54 760.000000
54 55 228.000000
