57 837 
4 46 1769.583138
4 47 2417.963515
4 48 2576.759698
4 49 2308.692171
4 51 539.662217
4 52 555.084378
4 53 709.992446
4 54 758.485946
5 6 1752.980566
5 8 525.102975
5 9 885.314973
5 10 1158.362469
5 14 655.682473
5 18 1041.233794
5 19 1497.104217
5 20 666.033646
5 21 1506.120809
5 23 1451.315718
5 26 792.894199
5 27 1029.148063
5 28 1219.981590
5 29 1622.732634
5 31 1242.663177
5 32 790.517544
5 34 1281.459850
5 36 1667.167712
5 37 580.939600
5 38 865.230334
5 41 210.650914
5 42 1301.678328
5 43 1368.683325
5 46 841.523647
5 49 990.270486
5 51 970.430227
5 53 1085.800752
5 54 767.573718
5 55 999.335514
6 7 475.173602
6 12 766.637478
6 14 2016.835998
6 15 1347.957872
6 16 731.269846
6 19 381.081398
6 20 2418.769584
6 21 1888.367902
6 22 953.800675
6 23 1466.372597
6 25 1319.835501
6 26 1452.150036
6 28 1474.002726
6 29 3069.081720
6 32 1037.620680
6 33 1335.257533
6 35 1589.740455
6 38 1121.190028
6 39 319.295177
6 42 572.538050
6 43 3116.335455
6 45 1195.093395
6 47 3222.677036
6 48 3044.432361
6 50 1138.227400
6 51 1418.704906
6 53 769.901696
6 55 1606.326633
7 8 1516.492338
7 9 543.472702
7 11 207.416461
7 13 1394.203696
7 14 1543.996699
7 15 875.987940
7 16 261.150919
7 20 1958.459989
7 22 522.583453
7 23 1138.999913
7 24 1069.191316
7 27 315.538537
7 28 1088.502573
7 29 2602.805148
7 30 569.956501
7 31 956.327091
7 33 864.807220
7 34 748.066513
7 35 1293.855848
7 37 1021.710063
7 38 660.839539
7 41 1264.388236
7 42 192.957023
7 43 2650.431626
7 44 619.340143
7 46 1982.815779
7 48 2586.351072
7 49 2285.394060
7 51 986.406828
7 52 1250.886602
7 54 1059.480487
7 57 1201.276193
8 9 993.747147
8 13 899.019121
8 14 141.729066
8 17 1096.383971
8 18 1150.243037
8 22 1114.422441
8 24 1762.363325
8 26 649.328182
8 31 1085.209653
8 32 953.954677
8 33 689.909964
8 37 512.599155
8 38 908.234186
8 40 901.690814
8 43 1229.221889
8 47 1232.174142
8 49 979.134340
8 51 801.497140
8 52 1883.448083
8 56 1687.990639
8 57 566.460688
9 11 358.737120
9 17 325.731759
9 18 161.489442
9 21 1100.012444
9 22 187.377498
9 23 807.331043
9 28 663.604215
9 31 578.370305
9 32 120.419714
9 34 479.560908
9 35 989.712038
9 36 859.469029
9 38 127.358956
9 39 778.545674
9 43 2176.895288
9 44 800.670479
9 46 1464.342238
9 48 2137.802039
9 49 1844.063236
9 52 1204.072567
9 54 518.708827
9 55 665.018060
9 56 699.221251
10 11 255.441473
10 12 106.585987
10 14 1214.860714
10 15 572.911809
10 17 223.199472
10 18 139.120586
10 19 490.009008
10 20 1776.751470
10 22 107.715222
10 24 783.176128
10 28 630.368588
10 29 2228.539787
10 31 498.557608
10 32 383.490576
10 33 704.521303
10 36 673.983858
10 39 582.378596
10 41 1056.155187
10 43 2428.633513
10 44 529.502246
10 46 1691.212964
10 52 961.616110
10 53 198.391336
10 54 679.391217
10 55 741.835839
10 56 477.660545
10 57 799.346764
11 13 1186.854905
11 14 1366.511533
11 15 698.272233
11 21 1321.673196
11 24 948.375164
11 25 671.892826
11 26 798.300802
11 29 2414.065283
11 33 734.988435
11 36 503.004403
11 39 426.993932
11 40 2046.939861
11 43 2516.117676
11 46 1820.179476
11 48 2465.169569
11 49 2167.088896
11 50 487.466701
11 51 780.363680
11 52 1131.541470
11 53 115.724326
11 56 369.164951
12 13 1046.449798
12 14 1285.616407
12 15 628.192874
12 17 329.434512
12 19 398.766561
12 20 1811.948686
12 23 794.712470
12 25 554.525044
12 27 200.496525
12 28 736.892560
12 31 604.741264
12 32 387.677746
12 34 404.589153
12 38 376.691375
12 41 1092.649247
12 42 194.163980
12 44 514.798021
12 47 2497.950748
12 48 2437.401415
12 50 377.019856
12 51 652.541519
12 53 124.928202
12 54 761.154907
12 55 840.625697
12 56 404.618193
12 57 888.829174
13 14 785.289774
13 15 753.967525
13 16 1158.130844
13 17 718.959502
13 20 1577.920669
13 21 257.188827
13 24 1051.794245
13 25 563.456747
13 26 536.538210
13 27 1121.468809
13 29 1461.041243
13 30 836.667627
13 31 479.687935
13 32 989.522317
13 33 1023.539197
13 34 712.209313
13 37 712.797439
13 39 1493.077921
13 41 1043.452615
13 43 2036.060118
13 46 1227.764863
13 47 1782.079285
13 49 1859.581871
13 52 1115.780988
13 53 1093.018218
13 55 280.474630
14 18 1157.704097
14 20 795.045794
14 21 1028.780617
14 22 1108.162763
14 23 1154.215341
14 27 1229.288729
14 28 922.669845
14 32 984.511195
14 35 1282.037547
14 39 1780.805310
14 41 467.983708
14 43 1288.753537
14 44 1706.492952
14 45 907.424305
14 47 1212.377337
14 48 1317.280351
14 49 1075.743130
14 53 1250.798948
14 54 548.681528
14 55 645.081882
15 18 494.576650
15 21 985.353206
15 22 465.791433
15 23 828.693953
15 25 263.372814
15 35 1008.225587
15 38 256.426939
15 39 1117.145581
15 43 1855.990279
15 47 1878.368262
15 49 1543.709833
15 51 363.580103
15 53 582.692702
15 54 246.316431
15 55 473.537099
15 57 400.782401
16 17 466.913266
16 19 416.419727
16 21 1310.182745
16 22 291.600874
16 23 955.766406
16 24 1015.942107
16 28 868.009677
16 30 375.530500
16 32 312.452698
16 33 635.441190
16 34 572.313319
16 35 1125.482298
16 36 595.659947
16 37 762.870629
16 38 401.164364
16 41 1029.032040
16 42 219.124861
16 43 2419.189633
16 44 658.529531
16 45 518.489358
16 46 1731.746847
16 47 2492.559321
16 48 2365.815603
16 49 2067.224345
16 50 436.515789
16 51 738.386151
16 52 1198.295846
16 53 70.626711
16 54 799.176016
16 56 471.323008
17 18 296.079196
17 19 701.868524
17 22 178.618646
17 23 496.345320
17 25 295.750180
17 28 407.827584
17 30 119.118142
17 31 282.867884
17 33 700.047099
17 36 880.560556
17 37 603.143157
17 38 272.508995
17 40 1646.853854
17 42 516.574980
17 48 2309.756320
17 49 2027.997947
17 51 353.401189
17 52 899.918762
17 53 396.845389
17 55 533.857767
17 56 670.796468
18 21 1134.617234
18 22 117.676815
18 23 790.882842
18 24 922.185263
18 26 579.680512
18 27 149.428966
18 29 2197.525250
18 33 584.791513
18 39 623.405822
18 43 2338.255347
18 47 2369.788239
18 49 2004.925809
18 50 268.692143
18 52 1100.229477
18 53 111.793239
18 54 645.834726
18 55 753.399168
19 21 1509.621812
19 22 585.735712
19 23 1092.569804
19 24 907.214540
19 26 1091.976469
19 27 473.331143
19 28 1092.930479
19 31 947.315874
19 32 726.722558
19 33 1051.665302
19 35 1225.187851
19 36 187.338075
19 38 769.905046
19 44 420.868606
19 46 2137.615272
19 48 2781.889100
19 52 1082.873484
19 54 1159.696571
19 55 1231.056491
19 56 119.824743
20 21 1823.750391
20 25 1427.170317
20 28 1672.160133
20 30 1766.149217
20 31 1741.137200
20 34 1839.775538
20 41 720.642028
20 42 1952.200987
20 50 1508.389329
20 51 1453.377529
20 52 2541.752984
20 56 2201.892389
20 57 1240.703081
21 23 437.610667
21 24 979.358376
21 27 1281.504824
21 28 442.453749
21 30 955.496007
21 32 1186.415158
21 34 792.101229
21 38 982.420124
21 41 1300.299384
21 43 2249.904017
21 45 810.668535
21 46 1447.517236
21 47 1939.300348
21 48 2315.599528
21 50 912.158579
21 51 637.070421
21 52 1002.184903
21 54 764.902438
22 24 845.681462
22 27 267.059706
22 29 2127.760920
22 30 123.698847
22 32 305.774771
22 35 850.260789
22 36 771.861228
22 37 602.644086
22 38 209.508982
22 39 682.124337
22 42 381.307033
22 43 2321.749542
22 46 1583.604602
22 49 2003.373811
22 50 192.465575
22 51 467.143831
22 52 1019.094900
22 55 655.593318
22 56 582.004248
23 24 588.954910
23 28 238.994791
23 29 1924.073344
23 33 1096.295700
23 35 184.385011
23 37 870.587833
23 40 1494.055155
23 41 1269.764902
23 42 953.637298
23 43 2439.904272
23 44 839.690973
23 45 535.160866
23 46 1633.149285
23 47 2236.355590
23 48 2470.312612
23 49 2217.099503
23 50 636.649189
23 52 665.499777
23 54 693.400428
23 55 510.814486
23 57 671.698072
24 25 983.119955
24 29 2512.763196
24 32 1151.416984
24 36 980.306178
24 37 1314.456573
24 38 1008.577380
24 39 906.685739
24 40 2081.820980
24 42 885.319052
24 43 2986.686502
24 45 879.032902
24 47 2821.106634
24 48 2998.299212
24 49 2728.900157
24 50 941.532616
24 52 183.225183
24 53 959.181703
24 54 1179.151281
24 55 1060.584491
24 57 1207.583110
25 26 156.320126
25 27 576.975878
25 32 426.395099
25 33 532.358735
25 37 331.726385
25 38 232.418534
25 40 1381.137137
25 41 735.407621
25 44 934.772085
25 45 136.990174
25 47 1972.609848
25 48 2026.823394
25 49 1750.496091
25 53 564.080466
25 54 223.392679
25 57 334.643070
26 27 685.824234
26 29 1620.621194
26 30 550.093720
26 31 461.436011
26 33 490.039534
26 34 567.050736
26 36 1278.787038
26 38 334.697465
26 39 1189.775771
26 40 1248.788605
26 41 612.112796
26 44 1090.905394
26 46 1104.457147
26 48 1877.337985
26 49 1604.580013
26 50 316.281022
26 55 256.113306
26 56 1088.466245
26 57 209.163157
27 30 365.236754
27 33 579.206656
27 36 653.232983
27 37 706.696131
27 38 351.996107
27 40 1931.346852
27 41 971.826559
27 43 2362.024794
27 44 698.157482
27 45 480.957165
27 47 2435.560242
27 50 393.451444
27 51 697.068058
27 53 75.728260
27 55 882.052504
27 57 893.800349
28 30 520.964384
28 31 151.309253
28 32 758.121053
28 33 888.549668
28 34 383.828972
28 37 639.366786
28 38 552.158515
28 39 1167.082457
28 41 1034.229541
28 42 920.325939
28 43 2210.927157
28 44 927.120394
28 49 1980.015196
28 50 477.474783
28 55 277.682407
28 56 1043.247984
29 31 1895.313054
29 34 2104.557991
29 35 1968.897835
29 37 1586.533359
29 38 1948.033780
29 39 2809.837739
29 42 2503.664885
29 45 1897.907340
29 46 803.702381
29 47 468.609469
29 48 1291.777930
29 49 1282.756282
29 52 2567.248670
29 53 2299.262965
29 55 1519.642988
29 57 1430.550814
30 31 386.421964
30 33 724.697357
30 34 198.157968
30 37 678.472359
30 39 667.868321
30 42 399.733182
30 43 2402.330788
30 44 547.541726
30 45 259.506123
30 48 2381.921658
30 49 2095.619111
30 50 259.068760
30 51 468.499788
30 52 895.544727
30 54 618.446125
30 57 724.661522
31 33 869.186090
31 34 233.367784
31 37 666.871092
31 41 1071.402397
31 42 781.753155
31 44 777.357785
31 46 1511.980601
31 48 2322.115372
31 50 404.380877
31 51 287.780931
31 53 679.667196
31 54 508.466546
31 55 390.044612
31 56 894.019339
32 35 1100.283890
32 36 907.897806
32 37 465.392065
32 39 834.126140
32 40 1710.556983
32 41 719.080655
32 44 900.276687
32 46 1421.042392
32 48 2060.488270
32 49 1763.709728
32 53 299.107430
32 54 543.190618
32 55 723.247966
32 57 697.654506
33 34 859.058473
33 35 1278.203969
33 42 850.636233
33 43 1786.609028
33 46 1137.587994
33 50 498.310353
33 52 1599.863154
33 55 743.771827
33 56 1101.272532
34 35 553.873621
34 36 881.657218
34 39 786.339026
34 40 1695.475423
34 41 1136.907742
34 42 564.473335
34 43 2445.354243
34 47 2353.867949
34 50 361.122659
34 51 430.426941
34 52 740.867189
34 53 502.237174
34 54 629.340102
34 55 585.193001
34 56 660.950359
35 40 1534.016959
35 41 1435.531280
35 44 926.050083
35 45 719.538192
35 47 2309.101139
35 50 820.829031
35 51 653.546321
35 52 599.300250
35 54 857.837237
35 55 652.786877
36 37 1344.853436
36 38 957.218398
36 41 1624.014254
36 42 399.152352
36 44 479.961855
36 49 2655.786662
36 51 1227.341376
36 53 617.385268
36 55 1412.621785
36 56 222.681340
37 38 395.647871
37 39 1262.346398
37 42 946.117755
37 51 389.601385
37 52 1456.867723
37 53 728.891661
37 54 195.744421
37 55 439.549983
37 57 322.885153
38 44 840.843631
38 47 2121.626080
38 48 2084.346480
38 49 1795.404542
38 50 79.861581
38 51 360.216021
38 54 398.786036
38 55 537.758638
38 57 541.928008
39 41 1552.682575
39 42 317.024602
39 44 407.100674
39 48 2889.598481
39 49 2590.550080
39 54 1257.884238
39 55 1319.111122
39 56 129.061075
39 57 1381.645798
40 42 2128.543828
40 44 2252.708535
40 45 1510.891162
40 47 834.842467
40 48 1475.777297
40 49 1376.183353
40 51 1294.018666
40 52 2132.765839
40 57 1046.994861
41 43 1390.206789
41 45 838.189607
41 46 752.306048
41 47 1529.426202
41 50 793.064198
41 51 790.234842
41 55 800.199351
41 57 647.468070
42 43 2629.244433
42 45 622.671264
42 48 2580.317603
42 50 567.807625
42 51 846.640029
42 56 252.266438
42 57 1081.551722
43 50 2143.740710
43 51 2028.522874
43 52 3098.996413
43 56 2874.768923
43 57 1780.056936
44 46 2193.783487
44 49 2635.912029
44 50 805.585863
44 51 980.104288
44 52 668.667875
44 53 626.277192
44 55 1142.842864
44 57 1246.800809
45 47 2109.581857
45 51 224.689031
45 54 359.878305
46 47 777.284850
46 48 869.894361
46 50 1395.533740
46 51 1239.954763
46 52 2294.964373
46 54 1038.843666
46 55 1130.141778
46 57 982.216638
47 51 1924.467149
47 52 2897.366860
48 51 2037.126629
48 53 2359.595091
48 55 1959.742721
48 56 2829.544526
49 50 1837.379163
49 52 2857.577391
49 53 2062.681173
49 56 2532.669905
50 52 1101.954951
50 53 378.785759
50 54 384.210219
50 55 488.753805
51 53 677.392089
51 55 188.480079
52 55 1165.782585
53 54 750.656955
53 56 470.004859
53 57 890.495868
55 57 163.201521
