57 594 
9 53 243.053175
9 57 665.827710
10 11 255.441473
10 19 490.009008
10 20 1776.751470
10 22 107.715222
10 23 692.658606
10 26 610.814942
10 30 112.682938
10 31 498.557608
10 32 383.490576
10 34 305.354049
10 35 859.167036
10 36 673.983858
10 39 582.378596
10 44 529.502246
10 45 333.430436
10 46 1691.212964
10 53 198.391336
11 14 1366.511533
11 17 475.248165
11 20 1836.859910
11 22 315.273532
11 24 948.375164
11 26 798.300802
11 27 156.027644
11 28 882.963858
11 36 503.004403
11 48 2465.169569
11 49 2167.088896
11 50 487.466701
11 53 115.724326
11 55 968.733190
11 57 1001.529358
12 13 1046.449798
12 14 1285.616407
12 18 138.346256
12 19 398.766561
12 20 1811.948686
12 22 187.627774
12 27 200.496525
12 29 2313.895113
12 30 218.357259
12 31 604.741264
12 33 720.983000
12 35 957.600342
12 38 376.691375
12 39 497.214941
12 46 1754.058476
12 48 2437.401415
12 49 2143.229699
12 53 124.928202
12 54 761.154907
12 55 840.625697
13 15 753.967525
13 22 872.601086
13 25 563.456747
13 27 1121.468809
13 28 328.492573
13 30 836.667627
13 33 1023.539197
13 37 712.797439
13 44 1251.781355
13 47 1782.079285
13 51 433.676673
13 52 1115.780988
13 53 1093.018218
13 54 520.995187
14 17 1067.527981
14 19 1678.021607
14 22 1108.162763
14 23 1154.215341
14 25 771.780759
14 26 615.587561
14 27 1229.288729
14 31 1021.088685
14 33 756.317745
14 37 522.712090
14 51 747.123071
14 54 548.681528
15 18 494.576650
15 20 1214.476432
15 22 465.791433
15 33 277.420048
15 34 639.793300
15 40 1387.755868
15 44 1095.235503
15 46 1126.492875
15 47 1878.368262
15 48 1830.466028
15 49 1543.709833
15 54 246.316431
15 57 400.782401
16 27 57.686042
16 29 2341.826332
16 30 375.530500
16 31 749.780346
16 32 312.452698
16 39 524.138522
16 42 219.124861
16 45 518.489358
16 46 1731.746847
16 47 2492.559321
16 48 2365.815603
16 49 2067.224345
16 51 738.386151
16 53 70.626711
16 57 942.845873
17 18 296.079196
17 21 846.972826
17 22 178.618646
17 24 738.035502
17 25 295.750180
17 26 452.022019
17 29 2042.576767
17 33 700.047099
17 40 1646.853854
17 41 990.560765
17 47 2265.818507
17 48 2309.756320
17 49 2027.997947
17 50 203.572538
17 57 614.431756
18 19 520.366035
18 22 117.676815
18 24 922.185263
18 27 149.428966
18 32 254.017235
18 33 584.791513
18 35 965.373186
18 38 250.194806
18 44 646.456169
18 45 343.470761
18 51 565.681519
18 55 753.399168
18 56 539.066084
19 21 1509.621812
19 23 1092.569804
19 26 1091.976469
19 29 2712.597487
19 32 726.722558
19 38 769.905046
19 42 212.188789
19 46 2137.615272
19 48 2781.889100
19 51 1044.655273
19 52 1082.873484
19 54 1159.696571
19 55 1231.056491
20 22 1672.708416
20 25 1427.170317
20 26 1284.377523
20 31 1741.137200
20 37 1099.243631
20 38 1465.093075
20 39 2261.037209
20 40 1255.544359
20 41 720.642028
20 42 1952.200987
20 45 1543.275189
20 49 331.284956
20 50 1508.389329
20 51 1453.377529
20 52 2541.752984
20 54 1232.798245
21 25 765.048437
21 26 770.381896
21 30 955.496007
21 31 569.499952
21 33 1260.397467
21 38 982.420124
21 42 1350.891419
21 45 810.668535
21 47 1939.300348
21 49 2096.737893
21 51 637.070421
21 53 1241.308700
21 55 520.496434
22 25 366.918737
22 30 123.698847
22 33 611.096688
22 44 632.563073
22 45 242.474883
22 46 1583.604602
22 47 2319.398311
22 49 2003.373811
22 51 467.143831
22 53 222.988097
22 54 576.066085
23 24 588.954910
23 27 939.797699
23 30 581.137907
23 32 916.745257
23 35 184.385011
23 41 1269.764902
23 42 953.637298
23 43 2439.904272
23 47 2236.355590
23 48 2470.312612
23 52 665.499777
23 57 671.698072
24 26 1124.536784
24 28 787.013399
24 30 722.852940
24 33 1436.859706
24 36 980.306178
24 43 2986.686502
24 48 2998.299212
24 50 941.532616
24 57 1207.583110
25 31 345.039667
25 33 532.358735
25 38 232.418534
25 42 747.769479
25 44 934.772085
25 45 136.990174
25 48 2026.823394
25 50 185.328859
25 54 223.392679
25 55 306.006297
25 57 334.643070
26 33 490.039534
26 36 1278.787038
26 38 334.697465
26 40 1248.788605
26 42 883.488329
26 47 1818.775452
27 29 2287.456839
27 32 254.780487
27 35 1113.175314
27 37 706.696131
27 38 351.996107
27 41 971.826559
27 42 272.539235
27 43 2362.024794
27 46 1674.233319
27 47 2435.560242
27 50 393.451444
27 51 697.068058
27 53 75.728260
27 55 882.052504
27 57 893.800349
28 29 1753.904494
28 30 520.964384
28 31 151.309253
28 32 758.121053
28 35 402.406485
28 40 1333.751367
28 43 2210.927157
28 47 2038.545782
28 53 799.439642
28 55 277.682407
28 57 435.182153
29 36 2899.351277
29 38 1948.033780
29 46 803.702381
29 47 468.609469
29 49 1282.756282
29 55 1519.642988
30 32 428.748128
30 37 678.472359
30 38 304.700602
30 41 1048.658788
30 44 547.541726
30 45 259.506123
30 46 1648.177965
30 47 2368.675860
30 51 468.499788
30 52 895.544727
30 54 618.446125
30 57 724.661522
31 32 685.463851
31 35 416.912438
31 40 1478.825127
31 41 1071.402397
31 43 2308.218220
31 44 777.357785
31 46 1511.980601
31 47 2167.009010
31 49 2056.942024
32 35 1100.283890
32 37 465.392065
32 41 719.080655
32 43 2109.029807
32 44 900.276687
32 45 387.272616
32 46 1421.042392
32 49 1763.709728
32 51 556.611794
32 52 1324.070875
32 53 299.107430
32 55 723.247966
32 56 769.080316
33 35 1278.203969
33 37 326.460314
33 42 850.636233
33 43 1786.609028
33 47 1913.111799
33 52 1599.863154
33 57 646.585781
34 35 553.873621
34 36 881.657218
34 37 740.746758
34 47 2353.867949
34 48 2441.794643
34 53 502.237174
34 54 629.340102
34 55 585.193001
34 57 697.216024
35 38 900.585209
35 41 1435.531280
35 43 2556.681384
35 44 926.050083
35 46 1747.468492
35 47 2309.101139
35 49 2354.512478
35 53 1055.110010
35 55 652.786877
35 56 1141.576942
35 57 815.981396
36 40 2518.213518
36 41 1624.014254
36 43 3013.765580
36 46 2322.965240
36 50 962.507521
36 52 1144.552832
36 54 1346.627741
37 39 1262.346398
37 40 1252.614881
37 44 1225.548202
37 45 444.186966
37 46 983.004409
37 50 419.980873
37 54 195.744421
37 55 439.549983
38 39 871.767825
38 42 558.405934
38 45 182.535610
38 51 360.216021
38 53 352.079342
38 56 780.964527
39 43 2942.880233
39 50 873.694152
39 51 1134.400085
39 52 1075.642425
39 54 1257.884238
40 41 1253.195573
40 42 2128.543828
40 43 1334.700510
40 45 1510.891162
40 48 1475.777297
40 50 1561.447653
40 54 1184.097376
40 55 1115.224747
40 56 2316.052977
40 57 1046.994861
41 42 1239.584229
41 43 1390.206789
41 44 1584.946895
41 46 752.306048
41 50 793.064198
41 57 647.468070
42 44 465.901628
42 46 1925.928168
42 47 2677.760103
42 48 2580.317603
42 51 846.640029
42 52 1068.061193
42 54 950.729703
42 55 1034.622322
42 56 252.266438
42 57 1081.551722
43 45 2160.247560
43 47 702.803246
43 48 213.232151
43 52 3098.996413
43 54 1816.873492
44 46 2193.783487
44 48 2925.147981
44 51 980.104288
44 53 626.277192
44 54 1158.102019
44 55 1142.842864
44 56 302.097273
45 46 1394.854425
45 47 2109.581857
45 48 2149.647281
45 52 1031.670179
45 53 455.216872
46 51 1239.954763
46 54 1038.843666
47 48 906.884301
47 50 2127.446061
47 53 2461.060637
47 55 1777.669122
48 49 302.402131
48 50 2122.995547
48 54 1819.851284
48 55 1959.742721
49 51 1769.845925
49 52 2857.577391
49 53 2062.681173
49 55 1706.901058
50 53 378.785759
51 52 1088.445907
51 53 677.392089
51 54 220.705500
51 55 188.480079
51 56 1022.180738
52 54 1308.955640
53 56 470.004859
53 57 890.495868
54 57 156.138200
55 57 163.201521
