57 594 
35 41 1445.000000
35 43 2563.000000
35 44 908.000000
35 46 1756.000000
35 47 2266.000000
35 49 2388.000000
35 53 1050.000000
35 55 689.000000
35 56 1143.000000
35 57 872.000000
36 40 2474.000000
36 41 1665.000000
36 43 3020.000000
36 46 2274.000000
36 50 933.000000
36 52 1182.000000
36 54 1307.000000
37 39 1242.000000
37 40 1313.000000
37 44 1232.000000
37 45 470.000000
37 46 951.000000
37 50 428.000000
37 54 167.000000
37 55 395.000000
38 39 854.000000
38 42 549.000000
38 45 174.000000
38 51 383.000000
38 53 352.000000
38 56 779.000000
39 43 2939.000000
39 50 852.000000
39 51 1119.000000
39 52 1090.000000
39 54 1226.000000
40 41 1341.000000
40 42 2088.000000
40 43 1273.000000
40 45 1495.000000
40 48 1449.000000
40 50 1546.000000
40 54 1172.000000
40 55 1093.000000
40 56 2301.000000
40 57 1033.000000
41 42 1279.000000
41 43 1425.000000
41 44 1589.000000
41 46 845.000000
41 50 785.000000
41 57 582.000000
42 44 451.000000
42 46 1888.000000
42 47 2650.000000
42 48 2558.000000
42 51 814.000000
42 52 1097.000000
42 54 921.000000
42 55 995.000000
42 56 230.000000
42 57 1060.000000
43 45 2144.000000
43 47 669.000000
43 48 176.000000
43 52 3127.000000
43 54 1804.000000
44 46 2183.000000
44 48 2898.000000
44 51 1006.000000
44 53 621.000000
44 54 1172.000000
44 55 1187.000000
44 56 263.000000
45 46 1385.000000
45 47 2147.000000
45 48 2152.000000
45 52 1024.000000
45 53 464.000000
46 51 1263.000000
46 54 1045.000000
47 48 845.000000
47 50 2141.000000
47 53 2426.000000
47 55 1776.000000
48 49 288.000000
48 50 2110.000000
48 54 1849.000000
48 55 2049.000000
49 51 1773.000000
49 52 2858.000000
49 53 2035.000000
49 55 1761.000000
50 53 386.000000
51 52 1085.000000
51 53 685.000000
51 54 238.000000
51 55 181.000000
51 56 1027.000000
52 54 1323.000000
53 56 465.000000
53 57 899.000000
54 57 139.000000
55 57 183.000000
