40 619
9 26 497.376388
9 29 3874.923160
9 30 1620.436018
9 31 764.448704
9 32 582.344507
9 33 1129.327189
9 34 909.817803
9 35 2099.255457
9 37 1805.763927
9 38 408.132327
9 39 4638.891280
9 40 3336.747107
10 11 2210.733745
10 12 735.938383
10 13 2277.104304
10 14 1859.748231
10 15 6509.843530
10 16 1246.215949
10 17 1512.642089
10 18 1385.581391
10 19 1387.814590
10 20 6284.544009
10 21 1106.461787
10 22 528.917638
10 23 3265.203519
10 26 1774.382725
10 31 2207.749173
10 32 2133.592531
10 33 2270.526989
10 34 2539.888902
10 35 3915.309374
10 36 2423.131517
10 37 1634.416937
10 38 1677.810911
10 39 6502.209828
10 40 1304.615344
11 12 1487.254365
11 13 2125.711247
11 14 1692.462701
11 15 5229.391285
11 16 3366.991158
11 18 2271.426088
11 19 3366.595501
11 21 1981.766253
11 23 1930.672970
11 25 2008.725954
11 26 640.457137
11 27 3834.909928
11 28 1282.701464
11 29 4532.884196
11 30 1881.153595
11 31 1732.966759
11 32 1550.366376
11 33 160.383953
11 35 2850.271245
11 36 528.013578
11 37 1176.798006
11 38 885.262486
11 39 5240.918482
12 13 2078.162395
12 14 1581.963328
12 15 5943.505811
12 16 1957.665839
12 17 1414.754213
12 18 1487.989253
12 19 2040.314665
12 20 5619.092047
12 21 910.028622
12 22 1134.646135
12 23 2626.443309
12 24 1399.071378
12 26 1043.136220
12 27 2493.886305
12 28 375.153731
12 29 5152.970548
12 32 1569.716813
12 33 1559.959558
12 34 1804.653814
12 36 1688.999752
12 37 1169.951317
12 38 972.509063
12 39 5940.557690
12 40 1971.589791
13 14 513.331438
13 16 2710.871816
13 17 770.630504
13 18 1048.545438
13 20 6645.643208
13 22 2078.428784
13 23 4031.115555
13 24 1780.400085
13 25 1996.012863
13 26 2363.271758
13 27 2857.513465
13 28 2297.411732
13 29 6650.453069
13 30 2360.446551
13 31 3502.950416
13 32 3337.430139
13 33 2019.003268
13 34 2528.501343
13 35 4928.087437
13 36 2648.399424
13 38 2523.611780
13 40 2497.079255
14 15 6906.143636
14 16 2484.479896
14 17 479.775925
14 18 868.622695
14 19 2306.075503
14 20 6257.134644
14 23 3561.946238
14 25 1570.960629
14 26 1867.345823
14 27 2734.463798
14 28 1786.513014
14 31 2993.233096
14 32 2829.408884
14 34 2110.239964
14 35 4446.808989
14 36 2201.937820
14 37 559.135332
14 39 6915.252078
14 40 2309.239080
15 17 7071.538996
15 19 7895.323788
15 20 1549.198869
15 21 5463.177090
15 23 3366.584605
15 24 7340.445560
15 25 6512.853064
15 27 8301.736448
15 28 5569.395430
15 30 6064.971284
15 31 4302.094667
15 32 4385.763545
15 34 4835.259718
15 35 2594.938197
15 36 4707.727302
15 37 6360.192608
15 38 5040.312915
15 39 61.850070
15 40 7807.616559
16 17 2012.389977
16 18 1665.101932
16 20 7526.572678
16 21 2236.808887
16 22 864.377870
16 27 610.512418
16 28 2300.716336
16 29 6879.028341
16 30 1688.778881
16 31 3410.835724
16 32 3354.774567
16 33 3399.055390
16 35 5113.043015
16 36 3640.007412
16 37 2519.070481
16 38 2919.903496
16 39 7688.538800
16 40 283.144925
17 18 395.666310
17 19 1826.452656
17 20 6514.410517
17 21 2309.945261
17 22 1316.979521
17 23 3706.025348
17 26 1969.205651
17 29 6324.485929
17 30 1638.069264
17 31 2995.104976
17 32 2846.835954
17 33 1890.606555
17 34 2370.678488
17 36 2415.641689
17 38 2068.976096
17 40 1830.871806
18 19 1450.234137
18 20 6816.256994
18 21 2327.745135
18 22 1068.004762
18 23 3948.580999
18 24 732.280168
18 25 1147.573050
18 26 2212.664651
18 27 1868.159360
18 28 1823.094156
18 29 6549.446162
18 30 1615.220590
18 32 3013.190701
18 33 2232.524969
18 34 2694.525962
18 35 4763.248561
18 36 2714.423394
18 37 1132.750081
18 38 2276.897253
18 39 7315.614542
18 40 1463.332477
19 20 7654.713984
19 21 2453.300523
19 22 905.723814
19 23 4644.644401
19 25 1439.164712
19 26 3063.316355
19 27 468.415439
19 28 2403.971322
19 30 1836.080526
19 31 3593.848092
19 32 3521.329420
19 35 5301.584478
19 36 3686.344698
19 37 2420.380982
19 38 3012.811188
19 39 7886.950647
19 40 105.616852
20 21 5366.895546
20 23 3026.257696
20 24 6995.457326
20 25 6218.517787
20 26 4640.894167
20 27 8098.151222
20 29 1732.521895
20 30 5838.345049
20 31 4173.025292
20 32 4193.406803
20 33 4651.535349
20 34 4151.355425
20 35 2630.969181
20 36 4102.590186
20 37 5751.880490
20 38 4650.863423
20 39 1606.498180
20 40 7580.321369
21 22 1635.236433
21 23 2352.190358
21 24 2034.836098
21 25 1221.383306
21 26 1357.534959
21 27 2841.812380
21 29 4642.228860
21 30 723.854392
21 31 1197.423364
21 33 2107.059143
21 35 2881.683604
21 36 1938.383107
21 37 2048.915640
21 39 5451.917871
21 40 2360.021567
22 23 3744.797986
22 24 447.267413
22 25 533.519586
22 26 2162.773074
22 27 1361.373279
22 28 1499.056758
22 29 6214.827771
22 30 958.126450
22 31 2720.743526
22 32 2636.584782
22 33 2534.680094
22 34 2873.829825
22 35 4425.745566
22 36 2793.433111
22 38 2107.155155
22 39 7014.187972
22 40 838.434129
23 25 3218.132263
23 26 1739.043789
23 27 5080.976587
23 28 2252.472051
23 30 2817.204779
23 31 1179.161626
23 32 1173.345555
23 33 2065.810445
23 34 1592.785181
23 35 929.304410
23 36 1404.185689
23 37 3008.445552
23 38 1685.197040
23 39 3370.899575
23 40 4566.623047
24 25 838.308051
24 27 1257.386117
24 28 1774.207707
24 29 6545.408743
24 30 1325.674763
24 31 3059.333655
24 32 2958.424156
24 33 2605.692660
24 34 3000.743714
24 35 4750.560960
24 36 2957.654717
24 37 1623.735984
24 38 2348.014910
24 39 7336.714316
25 26 1633.207299
25 28 967.874927
25 29 5713.333677
25 30 498.539336
25 31 2223.179597
25 33 2054.250453
25 34 2362.345557
25 37 1351.704937
25 38 1573.653179
25 39 6507.962177
25 40 1371.113377
26 27 3523.780869
26 28 739.197827
26 29 4355.342196
26 30 1380.820058
26 31 1192.231519
26 32 1013.015313
26 33 784.152608
26 34 809.007699
26 36 651.344470
26 37 1308.388325
26 38 247.021077
26 39 5109.706344
27 28 2852.257780
27 29 7483.303716
27 30 2264.401867
27 31 4006.854011
27 32 3943.894956
27 33 3849.264139
27 34 4219.494378
27 35 5712.232399
27 37 2879.013395
27 38 3465.664899
27 39 8291.591509
27 40 522.960277
28 29 4780.758523
28 30 643.757409
28 31 1326.695750
28 33 1385.795990
28 34 1539.975785
28 35 2985.256803
28 36 1389.270993
28 37 1298.128973
28 38 620.046768
28 40 2331.685050
29 30 5257.362646
29 31 3494.087969
29 32 3586.997009
29 34 4157.026924
29 35 1795.599165
29 37 5633.709761
29 38 4272.549910
29 40 6993.215741
30 31 1763.544151
30 32 1685.381809
30 34 2172.828282
30 36 2031.911132
30 38 1256.874110
30 39 6057.956125
31 32 182.900843
31 35 1707.749088
31 36 1376.954592
31 38 988.345847
31 39 4294.623306
32 34 1466.827579
32 36 1203.895512
32 37 2279.072003
32 38 816.323413
32 39 4380.589106
32 40 3437.718759
33 35 2989.471655
33 36 662.406351
33 37 1115.220757
33 38 1030.866760
33 39 5354.884565
33 40 3338.965301
34 35 2521.854433
34 36 263.694872
34 37 1601.787736
34 38 1009.587546
34 39 4848.746752
34 40 3700.698875
35 36 2327.065822
35 37 3888.791710
35 38 2488.597229
35 39 2588.584647
35 40 5214.718212
36 37 1666.928298
36 38 811.916638
36 40 3628.628493
37 39 6368.209462
37 40 2399.015314
38 40 2943.726457
39 40 7798.786811
