40 619
16 18 1613.834992
16 20 5521.249369
16 21 812.862953
16 22 1064.153250
16 27 2340.642714
16 28 2220.296897
16 29 2463.576396
16 30 1793.301466
16 31 1835.783232
16 32 1586.755440
16 33 496.568153
16 35 7033.535147
16 36 2344.141868
16 37 332.060861
16 38 705.555310
16 39 2151.880486
16 40 6407.686559
17 18 915.843870
17 19 3773.133286
17 20 6502.237887
17 21 2621.238980
17 22 2671.790882
17 23 3614.773845
17 26 483.274835
17 29 3452.776868
17 30 1397.946984
17 31 3506.540907
17 32 2106.258000
17 33 2782.130725
17 34 2578.415143
17 36 152.740119
17 38 1743.041245
17 40 7679.147970
18 19 2867.085015
18 20 5772.850879
18 21 1707.643018
18 22 1756.986535
18 23 2751.540412
18 24 5330.227389
18 25 4130.600802
18 26 823.688417
18 27 1266.425800
18 28 624.040393
18 29 2644.766533
18 30 694.661491
18 32 1274.467640
18 33 2030.622522
18 34 1737.779591
18 35 7178.643218
18 36 790.069709
18 37 1284.540509
18 38 996.165046
18 39 773.611970
18 40 6893.492430
19 20 3598.659587
19 21 1288.720881
19 22 1136.865407
19 23 639.302110
19 25 1722.330102
19 26 3643.597775
19 27 2606.742874
19 28 3234.764535
19 30 2484.175787
19 31 273.733747
19 32 1760.913315
19 35 5127.648449
19 36 3634.643156
19 37 2147.767991
19 38 2490.708783
19 39 3626.525285
19 40 4405.397061
20 21 4718.625895
20 23 3252.870616
20 24 1808.701253
20 25 1876.416302
20 26 6589.199665
20 27 4792.379905
20 29 3168.821644
20 30 5126.959305
20 31 3706.126583
20 32 4512.663670
20 33 5831.543224
20 34 5389.603238
20 35 1529.940685
20 36 6349.703877
20 37 5573.530132
20 38 5831.764510
20 39 6513.438239
20 40 1363.027431
21 22 256.796411
21 23 1465.786760
21 24 3880.624324
21 25 2882.475720
21 26 2418.834128
21 27 1940.497140
21 29 1654.517528
21 30 1549.657421
21 31 1074.328441
21 33 1216.201967
21 35 6226.183846
21 36 2497.651372
21 37 872.423680
21 39 2422.628084
21 40 5642.201326
22 23 1233.841963
22 24 3703.722755
22 25 2661.949891
22 26 2512.606596
22 27 1813.023036
22 28 2193.283187
22 29 1399.892262
22 30 1494.335794
22 31 895.437460
22 32 889.744831
22 33 1472.682956
22 34 968.110318
22 35 5986.690926
22 36 2540.025193
22 38 1386.299553
22 39 2502.283914
22 40 5432.854409
23 25 1434.706820
23 26 3567.040387
23 27 2220.752476
23 28 3006.956355
23 30 2242.379891
23 31 547.296772
23 32 1511.400799
23 33 2612.315170
23 34 2146.718988
23 35 4762.141669
23 36 3467.343391
23 37 2324.524789
23 38 2604.736907
23 39 3525.130911
23 40 4215.712059
24 25 1348.427238
24 27 4684.553523
24 28 5566.240799
24 29 2776.195821
24 30 4805.914351
24 31 2810.609328
24 32 4084.280772
24 33 4778.150950
24 34 4431.998256
24 35 3130.286725
24 36 6041.889699
24 37 4744.123808
24 38 5081.236613
24 39 6103.829328
25 26 4953.643377
25 28 4300.018074
25 29 1497.498031
25 30 3552.903960
25 31 1840.535776
25 33 3961.514361
25 34 3532.011469
25 37 3750.585896
25 38 4039.129655
25 39 4899.055025
25 40 2783.315892
26 27 1949.640856
26 28 951.094460
26 29 3468.401271
26 30 1472.065837
26 31 3387.378105
26 32 2098.128805
26 33 2399.774769
26 34 2260.198149
26 36 520.206807
26 37 1780.845446
26 38 1395.650585
26 39 143.931693
27 28 1051.750583
27 29 1913.714362
27 30 620.776729
27 31 2338.867610
27 32 924.735521
27 33 2834.574179
27 34 2381.481950
27 35 6111.209745
27 37 2087.199676
27 38 1997.770909
27 39 1839.054858
27 40 6014.952222
28 29 2804.626272
28 30 764.840486
28 31 2962.390300
28 33 2650.593929
28 34 2332.929649
28 35 7157.690600
28 36 544.293401
28 37 1895.462586
28 38 1620.185890
28 40 7007.759979
29 30 2055.407077
29 31 969.025269
29 32 1370.307445
29 34 2364.697972
29 35 4636.884282
29 37 2453.585432
29 38 2676.862009
29 40 4248.820447
30 31 2210.733745
30 32 735.938383
30 34 1859.748231
30 36 1246.215949
30 38 1385.581391
30 39 1387.814590
31 32 1487.254365
31 35 5229.391285
31 36 3366.991158
31 38 2271.426088
31 39 3366.595501
32 34 1581.963328
32 36 1957.665839
32 37 1414.754213
32 38 1487.989253
32 39 2040.314665
32 40 5619.092047
33 35 7355.001778
33 36 2710.871816
33 37 770.630504
33 38 1048.545438
33 39 2472.850493
33 40 6645.643208
34 35 6906.143636
34 36 2484.479896
34 37 479.775925
34 38 868.622695
34 39 2306.075503
34 40 6257.134644
35 36 7699.427110
35 37 7071.538996
35 38 7313.167587
35 39 7895.323788
35 40 1549.198869
36 37 2012.389977
36 38 1665.101932
36 40 7526.572678
37 39 1826.452656
37 40 6514.410517
38 40 6816.256994
39 40 7654.713984
