40 619
26 28 1010.210119
26 29 7539.648087
26 30 4321.613018
26 31 2445.772043
26 32 4496.195967
26 33 3324.252298
26 34 8394.047584
26 36 2455.135837
26 37 444.173748
26 38 1140.053865
26 39 3989.282160
27 28 602.279012
27 29 6945.612633
27 30 3546.987484
27 31 1740.063300
27 32 3707.926023
27 33 2537.742433
27 34 7827.900248
27 35 3722.111700
27 37 760.168688
27 38 477.702082
27 39 3215.271643
27 40 6233.149496
28 29 6530.912569
28 30 3436.134684
28 31 1486.014596
28 33 2502.245015
28 34 7390.013674
28 35 3237.483475
28 36 1950.476560
28 37 680.607668
28 38 337.512555
28 40 5854.998782
29 30 4256.160850
29 31 5248.082103
29 32 4544.965155
29 34 954.480060
29 35 3369.720979
29 37 7157.976987
29 38 6476.743168
29 40 864.413134
30 31 1982.679611
30 32 454.488985
30 34 5210.587140
30 36 2299.522240
30 38 3199.212556
30 39 332.381393
31 32 2267.558868
31 35 2208.892579
31 36 1479.073297
31 38 1308.020723
31 39 1660.610450
32 34 5496.140417
32 36 2299.426886
32 37 4317.002422
32 38 3402.025265
32 39 651.381788
32 40 3682.307294
33 35 2687.655882
33 36 1284.154304
33 37 3146.730506
33 38 2231.079299
33 39 732.407395
33 40 4259.033671
34 35 4178.611737
34 36 7273.865763
34 37 8000.181547
34 38 7354.929612
34 39 5395.038936
34 40 1813.865783
35 36 3614.399077
35 37 3826.802083
35 38 3244.425070
35 39 2455.472805
35 40 2821.262663
36 37 2432.864100
36 38 1613.834992
36 40 5521.249369
37 39 3773.133286
37 40 6502.237887
38 40 5772.850879
39 40 3598.659587
